project-name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,fi-changes,ostrand,scattering,intensity,ana,acm,arl,boc,fch,frch,lch,wcd,wfr,tach,ataf,chd,lca,lcd,csb,csbs,acdf,cho,is-change-prone
lucene,2.2,org.apache.lucene.search.function.ValueSource,6,1,3,8,7,15,6,2,6,2,12,0,0,0,0.444444444,1,1,1,1,0.8333,89,1,18,0,2,3,4,0.197688506,0.711661348,0.152738861,0.455010677,0.055217112,0.265121011,0.731894657,0.989567621,0.167729635,0.933062367,0.204288224,0.663920786,0.710366253,0.953209346,0.813597686,0
lucene,2.2,org.apache.lucene.document.DateField,8,1,0,1,25,22,1,0,6,0.428571429,126,1,0,0,0.178571429,0,0,14.625,5,1.375,24,1,32,0.04,2,1,2,0.424280528,0.908900094,0.457139775,0.454238575,0.672847697,0.461660345,0.431533657,0.926761548,0.34105548,0.165309359,0.462419383,0.521133392,0.525495795,0.231135657,0.335278455,0
lucene,2.2,org.apache.lucene.search.FieldDoc,2,2,0,4,3,1,3,1,2,1,16,0,0,0,0.875,0,0,6.5,0,0,67,1,47,0,2,3,2,0.990695599,0.587312721,0.675848433,0.525715369,0.052095996,0.955607725,0.816319793,0.940986591,0.886808599,0.954568967,0.227447774,0.355835798,0.27034859,0.43076077,0.696907757,1
lucene,2.2,org.apache.lucene.queryParser.TokenMgrError,6,3,0,2,19,15,2,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,67,2,7,0,2,9,3,0.390864387,0.318247066,0.290667791,0.857895775,0.701953926,0.331408064,0.146847286,0.574375506,0.740977895,0.707306934,0.32047612,0.340444373,0.461850747,0.031206408,0.222763879,0
lucene,2.2,org.apache.lucene.index.SegmentMerger,16,1,0,25,99,0,3,24,0,0.691666667,1172,0.9375,8,0,0.2,0,0,71.25,1,0.8125,89,2,5,0,3,5,1,0.909610413,0.90246803,0.679934038,0.400347797,0.998638258,0.827949322,0.274373512,0.986474703,0.747220586,0.266147423,0.424792899,0.872310275,0.568213934,0.18772008,0.612288436,0
lucene,2.2,org.apache.lucene.index.MultiTermDocs,11,1,1,6,21,1,2,4,9,0.514285714,258,1,4,0,0.246753247,0,0,21.81818182,1,0.9091,23,1,32,0.63,2,4,4,0.118896375,0.866648107,0.265641873,0.952528541,0.772657423,0.871185796,0.081889644,0.407277859,0.990999229,0.384879179,0.977138148,0.797260732,0.74639273,0.055313983,0.437797567,1
lucene,2.2,org.apache.lucene.document.FieldSelectorResult,4,1,0,7,6,0,7,0,2,0.875,83,0.125,7,0,0.555555556,1,1,17.75,5,1.5,11,1,27,1.21,2,1,5,0.674851734,0.541889039,0.773850979,0.147091068,0.82165925,0.813792606,0.66347233,0.109790534,0.684499914,0.035492747,0.422250651,0.777671614,0.755323103,0.569435128,0.630474314,0
lucene,2.2,org.apache.lucene.search.SortComparatorSource,1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,29,1,4,1.23,1,3,5,0.915581554,0.224274881,0.108373805,0.827722411,0.849060267,0.381851526,0.741916933,0.402126192,0.102331682,0.047249197,0.330696212,0.305071069,0.544942212,0.183666824,0.454642342,1
lucene,2.2,org.apache.lucene.search.ReqOptSumScorer,6,2,0,4,15,0,1,3,6,0.466666667,113,1,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,7,1,24,1.41,1,6,2,0.759756558,0.917456186,0.337744437,0.321513119,0.328456006,0.328568056,0.824651682,0.139133266,0.068007307,0.577779926,0.879977349,0.857274621,0.020989384,0.064461283,0.470320865,0
lucene,2.2,org.apache.lucene.search.DisjunctionMaxScorer,11,2,0,4,25,0,1,3,7,0.625,447,1,0,0.444444444,0.287878788,1,3,39.27272727,6,1.5455,100,1,44,0,2,3,5,0.405984577,0.157265449,0.295469032,0.105857804,0.793812684,0.795019626,0.597933287,0.253553705,0.491205273,0.916217761,0.198924158,0.700051456,0.485588457,0.242903592,0.984060768,1
lucene,2.2,org.apache.lucene.document.NumberTools,4,1,0,0,18,0,0,0,3,1.166666667,130,0.5,0,0,0.333333333,0,0,30,6,2.5,35,1,4,1.12,2,1,3,0.33296297,0.418363914,0.293557174,0.369887024,0.055440136,0.877935208,0.059323745,0.806712716,0.455812845,0.118359322,0.075366422,0.833321799,0.253611227,0.223506813,0.488062182,1
lucene,2.2,org.apache.lucene.search.SimilarityDelegator,7,2,1,2,14,0,1,1,7,0,47,1,1,0.714285714,0.428571429,1,2,5.571428571,1,0.8571,95,1,40,0,2,7,2,0.100412616,0.602919476,0.44933464,0.970430442,0.841745878,0.904506104,0.888448416,0.058739551,0.35875071,0.973858605,0.527086927,0.581885859,0.944822331,0.550038465,0.587573027,0
lucene,2.2,org.apache.lucene.store.SingleInstanceLockFactory,3,2,0,4,8,0,1,3,3,0,43,1,0,0.666666667,0.833333333,0,0,13,1,0.6667,19,2,47,0,2,8,3,0.450792886,0.111315984,0.125537429,0.282511208,0.366770594,0.91422795,0.556035265,0.058319856,0.599578574,0.805451875,0.736056177,0.330683654,0.951805178,0.828378133,0.916568968,0
lucene,2.2,org.apache.lucene.search.SortField,15,1,0,9,22,0,8,1,14,0.852040816,297,0.285714286,3,0,0.380952381,0,0,17.86666667,7,0.8,78,2,26,0,1,7,4,0.211798073,0.994893645,0.983686992,0.444371603,0.323504744,0.847774039,0.671235498,0.251979054,0.320882184,0.600213765,0.845948167,0.904586407,0.583669252,0.706406431,0.541714683,0
lucene,2.2,org.apache.lucene.search.Similarity,17,1,2,49,26,124,47,4,16,0.875,94,1,1,0,0.175,0,0,4.411764706,1,0.8824,70,1,29,5.22,3,7,5,0.499634938,0.690720772,0.150746716,0.4970299,0.802986468,0.942899837,0.067225315,0.612897067,0.699441471,0.972844527,0.122937626,0.092718986,0.385538632,0.310925152,0.354606167,1
lucene,2.2,org.apache.lucene.search.FuzzyTermEnum,14,3,0,5,29,53,1,4,6,0.692307692,514,1,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,60,3,7,1.08,1,8,3,0.723081511,0.838396835,0.999059659,0.918368491,0.639180762,0.837378773,0.125088993,0.78925419,0.288180138,0.460988839,0.97977826,0.817313661,0.133821808,0.641608657,0.95229457,0
lucene,2.2,org.apache.lucene.store.Lock,6,1,4,15,17,13,14,1,5,0.9,89,0.5,0,0,0.6,0,0,13.5,1,0.6667,11,2,16,0,1,4,1,0.888327225,0.678886572,0.039567582,0.051753339,0.679639836,0.878969335,0.835983189,0.772108395,0.908896231,0.652585471,0.36316238,0.447095214,0.007262636,0.421986592,0.506090921,0
lucene,2.2,org.apache.lucene.search.spans.SpanFirstQuery,13,3,0,6,30,0,1,6,11,0.416666667,176,1,1,0.571428571,0.192307692,2,2,12.38461538,6,1.3077,40,1,31,1.45,3,4,2,0.704594262,0.535385579,0.428311166,0.929184482,0.481944813,0.14241331,0.101582454,0.582803725,0.595774185,0.645248437,0.004361883,0.755197008,0.433772713,0.907457744,0.1186525,0
lucene,2.2,org.apache.lucene.search.TopDocs,3,1,1,14,4,0,13,1,2,0.666666667,25,0.333333333,1,0,0.583333333,0,0,6.333333333,1,0.6667,32,2,15,0,2,7,5,0.99054016,0.876216946,0.586211497,0.98897811,0.935928547,0.653465287,0.772806151,0.479909955,0.089678007,0.33767944,0.0331503,0.021608699,0.113044767,0.150335264,0.169350215,0
lucene,2.2,org.apache.lucene.search.TopFieldDocCollector,3,3,0,11,13,1,1,10,3,2,70,0,0,0.666666667,0.533333333,1,3,22.33333333,2,1.3333,71,2,47,0,3,1,3,0.88144151,0.459759283,0.432132869,0.187979488,0.311679915,0.319953589,0.926826337,0.185693613,0.383225773,0.053111316,0.455006137,0.780154863,0.714947565,0.221923038,0.147917205,0
lucene,2.2,org.apache.lucene.analysis.Tokenizer,3,2,3,4,5,1,3,1,1,0.5,17,1,0,0.75,0.666666667,0,0,4.333333333,1,0.3333,9,1,16,0,2,7,5,0.337159259,0.06140599,0.729226638,0.008307512,0.233329066,0.069872082,0.88235725,0.632120148,0.816645322,0.994783067,0.991597494,0.710005065,0.753701841,0.891623412,0.476378875,0
lucene,2.2,org.apache.lucene.LucenePackage,3,1,0,0,8,3,0,0,1,1,27,0,0,0,0.333333333,0,0,7.666666667,2,1,21,2,12,0.58,2,8,3,0.450884876,0.282555607,0.04455668,0.858630224,0.078614159,0.696503771,0.453225741,0.726387347,0.224411167,0.033445792,0.784548005,0.171715115,0.137837652,0.263076034,0.819264022,0
lucene,2.2,org.apache.lucene.search.ComplexExplanation,6,2,0,10,18,9,9,1,5,0.2,65,1,0,0.733333333,0.333333333,1,1,9.666666667,3,1.1667,97,1,13,0,1,1,4,0.058668009,0.941633678,0.822005684,0.369971779,0.304229221,0.91057502,0.940223163,0.635990076,0.632662803,0.326900209,0.462483941,0.887799503,0.895932841,0.867328054,0.382097287,1
lucene,2.2,org.apache.lucene.search.Hit,8,1,0,4,19,2,1,3,6,0.178571429,116,1,2,0,0.34375,0,0,13,2,1,40,1,44,0,1,6,4,0.149725344,0.547145666,0.068462997,0.086050552,0.196953358,0.09944163,0.361238372,0.093316175,0.007404083,0.271565075,0.071362476,0.267835307,0.578132845,0.713035557,0.698172783,0
lucene,2.2,org.apache.lucene.util.Parameter,6,1,5,5,18,5,5,0,1,0.6,88,0.5,0,0,0.7,0,0,13.33333333,1,0.5,29,1,19,1.01,2,1,5,0.577530618,0.352761207,0.153293615,0.04814849,0.550561102,0.293305636,0.419672017,0.219773754,0.553484022,0.286077196,0.368081453,0.878097067,0.833451666,0.7936962,0.403609152,0
lucene,2.2,org.apache.lucene.search.spans.NearSpansUnordered,19,1,0,6,48,71,3,6,7,0.75,468,1,5,0,0.210526316,0,0,23.10526316,3,1.3158,54,1,38,0,1,9,1,0.57168605,0.494429496,0.221088407,0.774511794,0.768514058,0.838463792,0.711132208,0.369449485,0.064358649,0.926922485,0.977370145,0.555723088,0.662854235,0.551913171,0.500685614,1
lucene,2.2,org.apache.lucene.document.Fieldable,18,1,0,10,18,153,9,1,18,2,18,0,0,0,0.37037037,0,0,0,1,1,21,1,42,6.6,1,4,1,0.550574852,0.70952617,0.717695581,0.134282791,0.892433826,0.277586974,0.668411153,0.492298493,0.82263433,0.836098235,0.91196144,0.667412981,0.848119886,0.800690261,0.609459453,0
lucene,2.2,org.apache.lucene.search.Hits,11,1,0,13,28,19,3,12,5,0.64,338,1,6,0,0.324675325,0,0,28.81818182,4,1.1818,81,2,20,0,2,4,5,0.734795079,0.138031213,0.529533517,0.615963045,0.056356152,0.937031064,0.744743378,0.51686509,0.551392138,0.020806845,0.956045161,0.012656372,0.056487139,0.601758431,0.70766471,1
lucene,2.2,org.apache.lucene.queryParser.Token,3,1,0,4,4,3,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,8,2,46,0,2,3,5,0.061374802,0.705738091,0.236184661,0.49040777,0.866766327,0.721178945,0.335344955,0.252535188,0.916293648,0.965180598,0.412002685,0.871492978,0.121079704,0.600933302,0.858892111,0
lucene,2.2,org.apache.lucene.search.spans.SpanTermQuery,9,3,1,8,27,0,1,7,9,0,116,1,1,0.666666667,0.259259259,2,2,11.77777778,4,1.3333,66,3,12,0.82,1,3,3,0.898768323,0.589494431,0.976270844,0.368351449,0.208415841,0.61381379,0.93723404,0.311319546,0.078467802,0.074037785,0.710422904,0.696803784,0.997113801,0.320504242,0.429050215,0
lucene,2.2,org.apache.lucene.util.StringHelper,2,1,0,2,5,1,2,0,1,2,36,0,0,0,0.5,0,0,17,4,2,26,3,5,0.12,1,6,3,0.062633834,0.264473542,0.426609739,0.652464751,0.975920231,0.386523619,0.04733271,0.549168622,0.798179242,0.948670057,0.383399224,0.951133617,0.89388665,0.908654401,0.291107901,1
lucene,2.2,org.apache.lucene.store.RAMInputStream,8,2,0,3,13,0,1,2,7,0.5,204,0.875,1,0.666666667,0.3,1,4,23.5,2,1,65,2,36,0,1,5,4,0.632392225,0.633477529,0.394652566,0.383942588,0.231138341,0.014137091,0.298850019,0.526818445,0.589277685,0.994661026,0.901107977,0.588044884,0.082546231,0.845912187,0.518117965,0
lucene,2.2,org.apache.lucene.search.CachingWrapperFilter,5,2,1,3,16,0,1,2,5,0.5,102,1,1,0.2,0.4,1,1,19,2,1,23,2,25,0,2,6,5,0.068567229,0.738271508,0.524203199,0.98362358,0.286332612,0.297190538,0.335946335,0.49016782,0.424428647,0.86173614,0.871668078,0.678002575,0.879642383,0.108633894,0.064522203,0
lucene,2.2,org.apache.lucene.index.TermPositionVector,2,1,0,4,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1,11,1,4,0.4,2,4,2,0.130906655,0.55294902,0.614418298,0.387640694,0.213110793,0.191426259,0.926678808,0.370186782,0.491125438,0.21564373,0.104281829,0.67879053,0.306459012,0.28951773,0.935737372,0
lucene,2.2,org.apache.lucene.store.RAMFile,8,1,0,3,12,6,3,1,0,0.80952381,115,0.333333333,1,0,0.375,0,0,12.625,2,0.875,6,2,7,0,2,6,4,0.097285081,0.359328794,0.052088892,0.077603001,0.27714884,0.344322029,0.814228255,0.302356286,0.498482342,0.342067428,0.03565713,0.850458964,0.924127647,0.175148788,0.346022855,0
lucene,2.2,org.apache.lucene.store.NoLock,5,2,0,2,6,10,1,1,4,2,15,0,0,0.5,1,1,1,2,1,0.8,2,3,7,0.29,1,7,3,0.783387657,0.204382747,0.857203015,0.505309021,0.798695009,0.338651962,0.806407231,0.165639184,0.034809121,0.082569748,0.019710719,0.31480317,0.344522152,0.280575659,0.364629158,1
lucene,2.2,org.apache.lucene.analysis.StopFilter,7,3,0,5,13,15,2,3,7,0.333333333,106,1,0,0.571428571,0.514285714,0,0,13.85714286,3,0.7143,44,1,9,0,1,9,3,0.863175142,0.939695204,0.8417898,0.411990898,0.938855362,0.143078518,0.603449236,0.64098238,0.475966653,0.602566906,0.980552924,0.259373631,0.916934868,0.840917963,0.550227952,0
lucene,2.2,org.apache.lucene.util.ScorerDocQueue,16,1,0,3,24,0,2,2,12,0.383333333,361,1,2,0,0.328125,0,0,21.3125,7,1.75,52,1,3,0.29,3,2,4,0.990130324,0.34295331,0.382044729,0.542090204,0.911660299,0.269775706,0.864079358,0.289350312,0.94450401,0.491334979,0.928753428,0.786017157,0.090533821,0.760005327,0.073623205,0
lucene,2.2,org.apache.lucene.search.DefaultSimilarity,7,2,0,3,10,21,3,1,7,2,54,0,0,0.714285714,0.5,1,2,6.714285714,1,0.8571,51,2,32,0.1,2,1,1,0.219285571,0.821468911,0.303735992,0.251564658,0.121912531,0.139083799,0.009866087,0.149289608,0.819576541,0.694047235,0.840888442,0.903949505,0.952601183,0.016047553,0.828743631,0
lucene,2.2,org.apache.lucene.search.ConstantScoreRangeQuery,10,2,0,6,24,0,1,5,10,0.444444444,313,1,0,0.571428571,0.3,2,3,29.8,13,3.1,52,2,29,0,3,2,3,0.230031639,0.197731354,0.380892396,0.51072645,0.728816267,0.151194984,0.2678543,0.354025099,0.297645444,0.775842717,0.402369115,0.167359058,0.442553198,0.02433601,0.031916383,0
lucene,2.2,org.apache.lucene.analysis.TokenFilter,2,2,7,8,4,0,7,1,1,0,13,1,1,0.75,0.75,0,0,5,1,0.5,86,2,36,0,2,7,3,0.849707777,0.076991823,0.947772295,0.801611445,0.135387473,0.964870456,0.451479584,0.268086958,0.503958404,0.01792613,0.11355102,0.457541883,0.741741086,0.456976274,0.809421958,0
lucene,2.2,org.apache.lucene.search.PhraseQueue,2,2,0,5,4,1,3,2,0,2,51,0,0,0.916666667,0.666666667,1,3,24.5,6,3,3,3,27,1.44,2,6,1,0.377973114,0.296878795,0.124113774,0.409879952,0.903645665,0.48318872,0.979763921,0.643469147,0.654811614,0.845698908,0.259125138,0.40956799,0.339033359,0.019652126,0.273330383,1
lucene,2.2,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,1,0,4,7,3,2,2,3,2,28,0,0,0,0.833333333,0,0,8.333333333,2,1,54,2,31,0,2,4,3,0.21195919,0.959044781,0.153666201,0.611248537,0.595586774,0.046325079,0.63479228,0.295319142,0.770592919,0.088921589,0.240789977,0.983478766,0.272179343,0.685420647,0.58561867,0
lucene,2.2,org.apache.lucene.analysis.standard.StandardAnalyzer,7,2,0,8,15,0,0,8,6,0.5,67,0.5,0,0.666666667,0.333333333,0,0,8.285714286,1,0.1429,40,1,36,0,2,5,2,0.272203829,0.54284427,0.356003037,0.252453168,0.039937222,0.331362496,0.557470817,0.797158892,0.439606363,0.573907433,0.773204861,0.680015869,0.044953959,0.885538646,0.510569441,0
lucene,2.2,org.apache.lucene.store.RAMOutputStream,13,2,0,4,25,0,2,2,10,0.523809524,292,0.857142857,1,0.56,0.208791209,1,3,20.92307692,2,1,78,1,2,0,2,6,2,0.729366169,0.601042975,0.191615678,0.226743628,0.524689404,0.459133593,0.981566179,0.695636997,0.132677796,0.547747239,0.4432246,0.900881105,0.720083757,0.157320394,0.955450953,1
lucene,2.2,org.apache.lucene.store.AlreadyClosedException,1,5,0,4,2,0,4,0,1,2,5,0,0,1,1,0,0,4,0,0,18,3,12,0.62,1,9,1,0.531723101,0.537558345,0.940288813,0.343909133,0.415418316,0.808093929,0.206026008,0.744812102,0.568542,0.434565493,0.132415407,0.953527807,0.68795414,0.749026412,0.99947821,1
lucene,2.2,org.apache.lucene.search.spans.Spans,5,1,0,20,5,10,20,0,5,2,5,0,0,0,0.6,0,0,0,1,1,60,2,21,0.41,1,8,2,0.233446722,0.967231211,0.492756904,0.094835178,0.699379487,0.035226581,0.305580752,0.659967735,0.630010694,0.423807708,0.802851906,0.20048321,0.611097949,0.681783742,0.911055414,0
lucene,2.2,org.apache.lucene.index.SegmentMergeInfo,5,1,0,7,14,0,3,4,0,0.75,108,0.333333333,4,0,0.4,0,0,19.4,5,1.6,56,2,3,1.33,3,2,1,0.623663331,0.157628864,0.755641887,0.81059177,0.955387998,0.803977912,0.079626772,0.890958079,0.330922162,0.390558955,0.146195587,0.853202373,0.04446526,0.768537342,0.653299603,1
lucene,2.2,org.apache.lucene.index.SegmentTermDocs,12,1,1,13,33,12,2,12,8,0.690909091,377,0.866666667,4,0,0.21875,0,0,29.16666667,1,0.9167,35,3,4,0.43,2,6,4,0.656293361,0.052879203,0.169672162,0.716052676,0.24947909,0.719224606,0.739390591,0.915085307,0.3338719,0.647893822,0.596054403,0.910453014,0.231474324,0.090032708,0.377845704,0
lucene,2.2,org.apache.lucene.index.CompoundFileReader,16,2,0,9,40,70,2,7,16,0.72,273,1,2,0.548387097,0.5,1,5,15.75,1,0.875,19,2,11,5.21,1,2,3,0.180672797,0.379536279,0.841182964,0.378046178,0.456349645,0.96927199,0.833374499,0.549507954,0.518724548,0.031257481,0.203623593,0.741231917,0.575843865,0.427829832,0.406932557,1
lucene,2.2,org.apache.lucene.search.PhraseQuery,15,2,0,9,43,0,3,7,11,0.589285714,303,1,0,0.461538462,0.191666667,2,3,18.93333333,6,1.8,16,2,43,0,1,4,5,0.972955845,0.334476934,0.786897653,0.048036919,0.506581139,0.174883548,0.911083291,0.783180644,0.101907221,0.814878032,0.876607921,0.81221234,0.289206643,0.154348397,0.20377045,0
lucene,2.2,org.apache.lucene.analysis.WhitespaceAnalyzer,2,2,0,3,4,1,0,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,49,3,18,0.39,1,3,4,0.568298576,0.354828918,0.79199061,0.39933903,0.059643802,0.945341688,0.425032425,0.628325047,0.806483818,0.960210085,0.481424903,0.059722859,0.714504252,0.079944092,0.831189801,0
lucene,2.2,org.apache.lucene.search.QueryTermVector,10,1,0,4,37,0,0,4,9,0.388888889,280,1,0,0,0.34,0,0,26.8,5,1.6,17,1,46,0,3,3,4,0.393824149,0.469929952,0.38143121,0.158860484,0.102682047,0.64153982,0.371037251,0.491432061,0.583010846,0.196409654,0.308689532,0.40625731,0.825163053,0.757016382,0.39857105,1
lucene,2.2,org.apache.lucene.analysis.standard.TokenMgrError,6,3,0,1,19,15,1,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,9,1,22,0.51,2,2,4,0.702369148,0.735318335,0.404608986,0.133378761,0.975081044,0.846105669,0.166783568,0.56379523,0.381174323,0.432840242,0.401980038,0.921516063,0.400051536,0.741147355,0.997055823,1
lucene,2.2,org.apache.lucene.index.FieldsWriter,4,1,0,8,39,0,2,6,0,0.888888889,235,0.5,3,0,0.375,0,0,56.25,2,1,53,1,39,0,2,2,3,0.807011106,0.248754641,0.733240221,0.130347814,0.318814719,0.040555776,0.268679471,0.731575487,0.472208011,0.003610192,0.249885161,0.127978588,0.374218779,0.309271933,0.623039453,0
lucene,2.2,org.apache.lucene.index.SegmentTermPositions,15,2,0,6,27,7,1,6,7,0.612244898,287,1,1,0.44,0.2,1,3,17.66666667,3,1.0667,30,1,7,0,3,6,3,0.116377424,0.24827463,0.572555661,0.273236004,0.454574784,0.989481307,0.02698841,0.505397082,0.822092946,0.244141307,0.341332386,0.951007101,0.865414304,0.134879268,0.589944517,0
lucene,2.2,org.apache.lucene.store.IndexInput,15,1,5,31,18,103,31,0,15,0.928571429,256,1,0,0,0.28,0,0,16,1,0.9333,92,1,28,4.5,2,3,2,0.470735339,0.792273581,0.885769418,0.211395702,0.683681237,0.331765029,0.279243422,0.469474821,0.015537984,0.899768677,0.084197623,0.813481707,0.376388976,0.420245409,0.928275956,0
lucene,2.2,org.apache.lucene.analysis.TokenStream,4,1,2,24,5,6,23,1,4,2,9,0,0,0,1,0,0,1.25,1,0.75,12,2,26,0,1,9,2,0.27886341,0.521621708,0.431829404,0.724463799,0.015773993,0.878829738,0.181942764,0.750272383,0.23074196,0.866371806,0.587196028,0.374966568,0.672977446,0.985697184,0.273957079,0
lucene,2.2,org.apache.lucene.search.ExactPhraseScorer,2,3,0,8,9,1,2,6,0,2,64,0,0,0.952380952,0.583333333,1,1,31,1,0.5,7,2,3,1.15,2,8,2,0.955703976,0.003810884,0.916448623,0.22129359,0.822285752,0.11991765,0.780526733,0.004692225,0.764936742,0.763036955,0.805054223,0.415407421,0.837961517,0.81590749,0.744947096,0
lucene,2.2,org.apache.lucene.search.RangeFilter,7,2,0,6,30,1,1,5,7,0,373,1,0,0.142857143,0.314285714,1,1,51.57142857,12,3.5714,15,2,7,0,3,8,3,0.160797119,0.15913266,0.756418077,0.633417965,0.915696135,0.434401344,0.817635646,0.42779629,0.610711779,0.836750756,0.546963537,0.363360388,7.15E-04,0.5632215,0.306139803,0
lucene,2.2,org.apache.lucene.search.IdGenerator,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,44,3,28,0.08,2,2,2,0.337495582,0.268887443,0.957200632,0.203043762,0.55456719,0.511125629,0.279649183,0.280058446,0.583119798,0.699125016,0.848314738,0.968751924,0.242629848,0.508014553,0.122543429,1
lucene,2.2,org.apache.lucene.search.function.ReverseOrdFieldSource,7,2,0,6,21,0,1,6,5,0.666666667,99,0.333333333,0,0.5,0.375,2,2,12.71428571,3,1,37,2,21,0,1,4,3,0.052961301,0.065625002,0.603806387,0.665577419,0.874359911,0.474780996,0.181506971,0.434147731,0.497563799,0.395152924,0.2057138,0.620170157,0.178323112,0.476080896,0.400741897,0
lucene,2.2,org.apache.lucene.search.ReqExclScorer,7,2,0,4,16,0,1,3,6,0.333333333,179,1,2,0.571428571,0.476190476,1,3,24.14285714,1,0.8571,12,3,6,0.36,3,2,4,0.638942825,0.405416222,0.464949039,0.326681804,0.244032227,0.21930807,0.089810337,0.441243175,0.898465162,0.303996291,0.175279138,0.806687271,0.712625786,0.213053963,0.218637262,0
lucene,2.2,org.apache.lucene.analysis.PorterStemFilter,2,3,0,4,6,0,0,4,2,0,35,1,1,0.8,0.75,0,0,16,1,0.5,13,1,40,0,2,3,2,0.633334295,0.022156048,0.210483713,0.533864433,0.048418094,0.448333409,0.884205426,0.616879682,0.83871322,0.371804227,0.834219835,0.224213426,0.47335242,0.715857728,0.843473304,1
lucene,2.2,org.apache.lucene.index.IndexModifier,26,1,0,10,55,0,0,10,22,0.344,705,1,4,0,0.184615385,0,0,25.73076923,2,1.1538,86,2,13,0,3,2,2,0.522515433,0.863897699,0.74212592,0.042596798,0.396387942,0.922636568,0.25704746,0.646325255,0.209895917,0.17656297,0.605695417,0.026381612,0.419852248,0.021189401,0.038140588,0
lucene,2.2,org.apache.lucene.store.SimpleFSLock,5,2,0,2,18,0,1,1,5,0.375,83,0,0,0.5,0.466666667,1,1,15.2,1,0.8,29,1,23,0.11,3,1,1,0.284472891,0.511218217,0.137451885,0.776965012,0.254790309,0.414648362,0.45134633,0.209489463,0.123311821,0.324976984,0.946956581,0.719964052,0.127341333,0.9510333,0.855762507,0
lucene,2.2,org.apache.lucene.index.SegmentTermEnum,13,2,0,10,38,0,3,7,4,0.766666667,367,0.533333333,6,0.294117647,0.211538462,1,2,26.07692308,1,0.9231,10,1,2,0,1,9,1,0.232702907,0.177615072,0.707179847,0.484851705,0.508174728,0.869980471,0.736993351,0.12536308,0.841763244,0.681381329,0.400767413,0.204819582,0.247016236,0.31520612,0.422562813,1
lucene,2.2,org.apache.lucene.analysis.standard.ParseException,5,4,0,2,18,0,1,1,4,0.55,380,0.4,1,0.866666667,0.4,1,1,74,14,4.8,61,1,30,0.14,3,2,5,0.660895029,0.791934277,0.665733041,0.787649153,0.444295896,0.275986138,0.125269376,0.515989068,0.762130805,0.928685247,0.510108717,0.458372487,0.641948633,0.070933206,0.209014269,0
lucene,2.2,org.apache.lucene.index.SegmentTermPositionVector,4,2,0,4,5,0,1,3,3,0.666666667,65,0.666666667,1,0.777777778,0.476190476,0,0,14.5,4,2,30,1,12,0.11,3,5,3,0.788397354,0.662829555,0.915083515,0.124503672,0.165399052,0.737352296,0.82163404,0.489964854,0.948729091,0.961347016,0.096162621,0.364622483,0.698761465,0.93945632,0.28926861,1
lucene,2.2,org.apache.lucene.search.function.CustomScoreQuery,17,2,0,9,43,48,2,8,13,0.5625,263,1,2,0.444444444,0.135746606,2,4,14.29411765,7,1.6471,84,2,29,9.56,3,1,5,0.506462706,0.225252781,0.441877477,0.091091201,0.425286651,0.258722747,0.916796425,0.845475569,0.717443625,0.61038009,0.399578506,0.187686018,0.315086218,0.979672553,0.088867625,0
lucene,2.2,org.apache.lucene.search.HitQueue,2,2,0,6,4,1,4,2,0,2,39,0,0,0.916666667,0.666666667,1,3,18.5,4,2,60,3,5,0.04,3,1,2,0.425276328,0.368975793,0.827841692,0.672924281,0.392166289,0.734352875,0.816066722,0.292858955,0.770649061,0.200390392,0.585020033,0.189868748,0.06280136,0.618804461,0.120735724,0
lucene,2.2,org.apache.lucene.store.LockFactory,5,1,4,8,6,4,7,1,5,0.5,19,1,0,0,0.8,0,0,2.6,1,0.8,60,2,17,0,3,9,1,0.721764714,0.849143275,0.373471334,0.873190121,0.837279781,0.644795257,0.906989405,0.696701218,0.382908726,0.438644954,0.108993568,0.894269272,0.02705213,0.640101444,0.209453512,0
lucene,2.2,org.apache.lucene.search.NonMatchingScorer,6,2,0,4,10,15,1,3,6,2,31,0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,16,3,27,0.14,3,1,3,0.288185654,0.278857077,0.334998899,0.235119989,0.249313574,0.960616856,0.965257487,0.837464227,0.137455233,0.136171796,0.450957823,0.491914155,0.821051629,0.627572493,0.703812772,0
lucene,2.2,org.apache.lucene.index.StaleReaderException,1,4,0,2,2,0,2,0,1,2,5,0,0,1,1,0,0,4,0,0,53,2,31,0.2,1,8,1,0.68149956,0.203791633,0.774644512,0.758889855,0.374590493,0.753147144,0.798908066,0.192643965,0.713452466,0.260890963,0.707714719,0.893424269,0.276663102,0.3677501,0.177652643,0
